podcast_youtube_id,podcast_name,podcast_number,published_at,description
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44OEI3NUQ0QTlFM0FCOUU4,¿Cómo fideliza Loyal Guru a los clientes de MANGO y Decathlon? - Podcast 248,248,2022-08-15T16:07:32Z,"Esta semana tenemos a Javier Fernández, CTO y cofundador de Loyal Guru, un software que ayuda a los grandes retailers a centralizar los datos de sus clientes y llevar a cabo acciones de fidelización.

Loyal Guru se concentra en clientes grandes que facturan más de mil millones de euros, con tickets medios entre los €200-300k, hasta contratos de 1 millón anuales. Algunos de sus clientes son MANGO, Decathlon y DIA.

Desde que nacieron en 2016 han levantado en total 10M€ de financiación y esperan alcanzar este año los 10M€ de ARR, doblando lo que hicieron el año pasado. 

Un podcast que se adentra en estrategias de fidelización para retailers, quédate hasta el final para conocer su historia y sus planes a futuro.

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS40M0Y4MEVDM0MxRTYxRERE,Analizar datos en tiempo real con Tinybird - Podcast 247,247,2022-07-25T14:10:27Z,"Esta semana tenemos a Jorge Gómez Sancha, co-fundador de Tinybird, una plataforma que ayuda a desarrolladores de aplicaciones a crear productos de datos, desde almacenamiento de datos, procesamiento y API’s para exponer estos datos.

En este episodio Jorge nos detalla en profundidad sobre Tinybird y la tecnología que hay detrás. Además, nos explicará las diferentes rondas de la compañía que suman $40M desde 2019, y cómo han llegado a facturar más de 1M€.

Quédate hasta el final para conocer la historia de Jorge y sus co-fundadores, todos ellos previamente empleados en CARTO.

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5FRkIzNkJFQkQ3RkUwOUY5,"The Hotels Network, mejorando la conversión de los hoteles - Podcast 246",246,2022-07-18T15:27:20Z,"Esta semana tenemos a Juanjo Rodríguez, fundador de The Hotels Network, una startup que ayuda a hoteles a crecer e impulsar sus ventas a través de su canal directo.

En este episodio, Juanjo nos explica sus inicios como emprendedor y cuenta en profundidad cómo funciona este negocio y cómo ha conseguido facturar 10M€ de ARR creciendo un 80%, compitiendo con compañías como Booking o Expedia. Además hablamos sobre las distintas rondas de financiación, con un total de más de 13M€ invertidos.

Quédate hasta el final para conocer qué piensa Juanjo de la cultura de The Hotels Network y el entorno startup.

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4yQjdDRUQyQ0M0MEZCQkEx,"BigBuy, la plataforma que impulsa las ventas online - Podcast 245",245,2022-07-11T15:06:09Z,"Esta semana tenemos a Salvador Esteve, co-fundador de BigBuy, la plataforma de gestión integral de cualquier e-commerce que quiera vender en marketplaces o gestionar su operación a modo dropshipping.

En este episodio Salvador nos cuenta sus inicios como emprendedor y cómo ha sido capaz junto a su co-fundador de construir una compañía que ha conseguido facturar casi 90M€ en 2021. Hablamos también sobre Amazon y la revolución en la cadena de suministro, y si este puede ser competencia o aliado de BigBuy.

¿Se plantean levantar ronda, vender la compañía? Quédate hasta el final para conocer el futuro de BigBuy.

Index:
00:00:00 Sobre este episodio
00:03:27 ¿Qué es BigBuy?
00:05:57 ¿Compite contra Amazon?
00:09:21 Acerca de su tecnología
00:14:45 ¿Cómo gestionan el stock de las marcas?
00:17:30 ¿Cuánto facturan?
00:20:19 Los canales que más venden
00:25:23 El mundo del e-commerce en 2022
00:32:00 Su opinión sobre Amazon
00:33:43 Las tecnologías en el e-commerce
00:37:29 ¿Cómo se empieza a vender en BigBuy?
00:43:57 Entrando a los economics de BigBuy
00:47:57 Los inicios de BigBuy
00:59:42 ¿Cómo han financiado este crecimiento siendo bootstrapped?
01:13:52 ¿Se plantean vender?
01:17:45 El equipo
01:19:49 ¿Cómo manejan las ventas?
01:22:36 ¿Cómo reparte el trabajo con su socio?
01:26:04 ¿Qué lo ha inspirado?

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4xM0YyQUYxQTg5OTgyQ0Y5,El negocio de Mundimoto: comprar y vender motos de segunda mano - Podcast 244,244,2022-07-04T15:08:07Z,"Esta semana tenemos a Josep Talavera, co-fundador de Mundimoto, una compañía de compra-venta de motos de segunda mano.

En este episodio Josep nos cuenta cómo ha evolucionado su facturación, pasando de 1M€ el primer año de fundación, a 2M€ en 2020, 15M€ en 2021 y esperan facturar más de 100M€ para 2022. Además, hablaremos sobre la última ronda de financiación de Mundimoto de 20M€, y sus inicios como emprendedor.

Quédate hasta el final para conocer qué planes tiene Mundimoto para llegar a los 500M€ en 2023.

00:00:00 Sobre este episodio
00:02:12 ¿Qué es Mundimoto?
00:06:13 ¿Cómo empieza un negocio de este estilo?
00:11:43 ¿Por qué van a buscar financiación si son rentables?
00:14:41 Entrando a los márgenes y modelo de negocio
00:19:15 ¿Cómo encuentran al cliente?
00:22:08 Acerca de la automatización de la compra-venta
00:25:33 ¿Cómo se han financiado hasta el momento?
00:27:58 El reto al que se enfrentan
00:31:11 ¿Hasta dónde creen que van a crecer en España?
00:35:05 ¿Hay motos que no se venden?
00:38:41 Sobre la última ronda que han levantado
00:43:51 ¿Cuál es su mayor miedo?
00:48:27 ¿Cuál de sus marketplaces vende más?
00:50:18 ¿Cuál es su plan de negocio para 2023?
00:51:21 ¿Vendería la empresa por 500M€?
00:52:55 ¿Cuáles son sus problemas actuales?
00:57:28 ¿Cómo se reparten los roles los fundadores?
01:02:46 Sus anteriores startups
01:08:31 ¿Quién ha sido su mayor referencia?

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4xNkVFQkQwQzlCOTczN0FG,"Submer, la startup que revoluciona la refrigeración por inmersión - Podcast 243",243,2022-06-27T13:49:34Z,"Esta semana tenemos con nosotros a Pol Valls, co-fundador de Submer, una compañía que desarrolla una tecnología que consiste en sumergir cualquier tipo de componente electrónico en un fluido biodegradable que permite refrigerar los equipos de forma más eficiente que los métodos tradicionales.

En este episodio, Pol nos explica cómo funciona esta tecnología, la cual permite ahorrar un 50% en electricidad y un 85% en espacio físico. Submer ha conseguido levantar más de $50M de financiación y cuenta ya con casi 100 empleados.

Quédate hasta el final para descubrir cómo Submer pretende transformar esta industria y reducir el impacto medioambiental.

00:00:00 Sobre este episodio
00:03:24 ¿Qué es Submer?
00:06:40 La evolución de los chips
00:14:48 El origen de Pol Valls
00:20:22 Los inicios de Submer
00:31:56 El camino para conseguir financiación
00:41:40 Los clientes de Submer
00:43:38 Entrando a los economics de Submer
00:49:27 Evolución de la facturación
00:54:57 Los márgenes brutos de Submer
00:57:00 La estructura del equipo
01:06:38 La relación entre el impacto ambiental y el negocio
01:12:12 ¿Vendería Submer?
01:13:46 Acerca del management

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4xQzNEQjU3NzFFNzQ1M0Q0,"Todo sobre la inversión en fondos indexados, con Indexa Capital - Podcast 242",242,2022-06-20T16:41:41Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

Esta semana tenemos a François Derbaix, co-fundador de Indexa Capital una plataforma que permite invertir de forma diversificada en fondos indexados.

En este episodio profundizamos en la historia de François, desde sus primeros pasos como emprendedor fundando Bewater Funds, Aplazame, Rentalia, TopRural pasando por sus éxits e inversiones como business angel, hasta su último proyecto, Indexa Capital.

Quédate hasta el final para conocer en detalle sobre sus negocios y cómo ha sido el desarrollo de ellos.

Index:
00:00:00 Sobre este episodio
00:04:03 ¿Qué es Indexa Capital y qué son los fondos indexados?
00:20:14 ¿Dónde está el negocio en esto?
00:27:52 Entrando a los economics de Indexa
00:41:08 ¿Cuál es el precio de no levantar dinero?
00:49:10 ¿Cómo consiguen los clientes?
00:52:26 ¿Por qué no incluyen criptomonedas?
00:55:26 Las teoría de conspiración sobre los fondos indexados
01:04:02 La historia completa de François
01:26:05 Sobre la dualidad de emprender e invertir

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4xMUQ5ODk0Q0I0MjZBQjhG,"¿Cómo debe ser un perfil tecnológico? Conoce a Alberto Betella, CTO de RSS.com - Podcast 241",241,2022-06-13T15:38:34Z,"Esta semana tenemos a Alberto Betella, co-fundador de RSS.COM, una plataforma de podcasting que permite almacenar audio y distribuirlo de forma automática en los principales directorios de podcasts.

Alberto nos cuenta sus inicios en la tecnología, y sus pasos como CTO en diferentes compañías como Koa Health, Telefónica y Badi. En este episodio, discutimos sobre el rol del CTO, qué tiene que hacer, qué skills necesita para desarrollar con éxito su carrera, y el proceso de reclutamiento de perfiles tecnológicos.

Quédate hasta el final para conocer su último proyecto, RSS.com.

Index:
00:00:00 Sobre este episodio
00:03:26 ¿Quién es Alberto Betella?
00:21:57 Su entrada y función en Badi
00:32:18 Acerca de los bootcamps y el talento de programadores
00:41:32 El problema de los monolitos
00:47:21 ¿Cómo escala el equipo en Badi y por qué se va?
00:55:22 Avanzando a Telefónica
01:01:56 Los orígenes de RSS.com
01:11:49 ¿Cómo compite RSS.com con otras plataformas similares?
01:13:31 ¿Hacia dónde va la industria y la monetización del podcast?
01:21:00 Facturación, equipo y bootstrapping: adentrándonos en RSS.com

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS45NTBGQjA2RDUzMTJFM0VF,"Criptomonedas: innovación y especulación, con Bit2Me - Podcast 240",240,2022-06-07T07:59:19Z,"Esta semana tenemos a Leif Ferreira, co-fundador y CEO de Bit2Me, una compañía fundada en 2014 que facilita la compra-venta de criptomonedas.

En este episodio profundizamos sobre el blockchain y las criptomonedas. Además nos adentramos en el negocio de Bit2Me, quienes han pasado de facturar 2M€ a 13M€ en un año, y cuentan con más de 600k usuarios, y 4 millones en su academia. 

Leif también nos cuenta sobre su ICO (Initial Coin Offering) de más de 20M€ que pretende financiar el nacimiento una nueva criptomoneda o token, B2M, y sobre su ronda de equity con Inveready, entre otros.

Quédate hasta el final para conocer el proceso de regulación de Bit2Me, siendo el primer exchange reconocido por el Banco de España.

Index:

00:00:00 Sobre este episodio
00:03:08 ¿Qué es Bit2Me?
00:04:52 ¿Qué está sucediendo en el mundo cripto?
00:22:24 El uso del blockchain fuera de las criptomonedas
00:33:04 ¿En qué se diferencia de Coinbase y otras plataformas similares?
00:37:48 ¿Cuál es su modelo de negocio?
00:45:01 Entrando a los economics de Bit2Me
00:51:46 ¿Hay ilegalidad dentro de Bit2Me?
00:57:08 ¿El negocio está en las ICOs o en las comisiones?
00:58:21 Los orígenes de Bit2Me
01:04:45 ¿Cómo genera networth Bit2Me?
01:08:51 Sobre las regulaciones gubernamentales
01:13:03 ¿Quiénes son los clientes de Bit2Me?
01:14:43 Acerca del estado actual de Coinbase
01:18:04 ¿Se encuentran en el mercado de los NFT's?
01:22:56 ¿Qué puede salir mal en Bit2Me?
01:31:26 La formación profesional de Leif
01:33:15 ¿Pueden los gobiernos pasar sus reservas de dinero a criptomoneda?

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4yNDgyN0RCRjQ1QTUxRUMy,"Talent.com, la plataforma de empleo que factura más de $100M - Podcast 239",239,2022-05-30T16:03:11Z,"Esta semana tenemos a Lucas Martínez, co-fundador y co-CEO de Talent.com, un portal de búsqueda de empleo y reclutamiento con más de 30 millones de ofertas publicadas en 2021 y un equipo de 500 empleados.

En este episodio Lucas nos cuenta cómo han conseguido facturar 100 millones de dólares gracias a un modelo de negocio de performance o PPC. Además, nos explica las primeras inversiones de Talent.com hasta los últimos $120M que levantaron recientemente. En el podcast hablamos también del proceso de la compañía para abrir nuevos países y por qué Estados Unidos fue clave para su crecimiento.

Quédate hasta el final para conocer qué planes tiene Talent.com para los próximos años.

Index:
00:00:00 Sobre este episodio
00:02:59 ¿Qué es Talent.com?
00:10:35 ¿Cómo funcionan sus modelos de publicidad?
00:18:03 ¿Agregar empleos de otras páginas no cuenta como duplicado de contenido?
00:20:48  Sobre sus founders y sus primeras ventas
00:24:19 ¿En qué países son líderes y cómo los abren?
00:31:20 Entrando a los economics de Talent.com
00:39:34 El problema de las integraciones
00:41:33 ¿Qué genera más dinero en el mundo de la selección?
00:48:29 ¿Cómo compraron el dominio Talent.com?
00:51:24 Acerca de su equipo y los inicios de Talent.com
00:57:58 Sobre la nueva ronda y sus planes de salir a bolsa
00:01:03 El crecimiento de su equipo ejecutivo
01:08:05 ¿Quién lo han inspirado en este camino?

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS42MTk5OTRCREQ5RkNFODZF,"TaxDown, facilitando la declaración de la renta - Podcast 238",238,2022-05-23T15:59:45Z,"Esta semana tenemos con nosotros a Álvaro Falcones, Co-CEO y co-fundador de TaxDown, un software de gestión de la declaración de la renta online.

En este episodio, Álvaro nos cuenta el modelo de negocio de la compañía y cómo ha crecido hasta el momento, desde 20.000 declaraciones en 2021 a 100.000 en 2022. TaxDown ha levantado más de 8M€ y además de operar en España, también se encuentran en México.

Quédate hasta el final para conocer todos los detalles sobre la declaración de la renta y el mundo de los impuestos, así como los planes de TaxDown en el corto y largo plazo.

Index:

00:00:00 Sobre este episodio
00:03:49 ¿Qué es TaxDown y cómo reemplaza a un consultor?
00:21:43 La conformación de su equipo fuera y durante el eje fiscal
00:32:22 Acerca de sus competidores y su valor diferencial
00:39:25 La historia de su fundación y financiación
00:56:14 ¿Tienen previsto otra ronda? ¿Hacia a dónde van?
01:06:33 ¿Qué significa que tengan ""cero fallos en declaraciones""?
01:07:30 ¿Cuántas personas son en TaxDown?
01:09:58 ¿Cómo ha evolucionado su rol?
01:13:06 ¿Por qué son co-CEO's?

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BNEY4RDc0MzMyNDAyQjAx,¿Cómo crece Housfy para llegar a los 43M€? - Podcast 237,237,2022-05-16T15:56:32Z,"Esta semana tenemos a Albert Bosch, fundador y CEO de Housfy, la plataforma que engloba todos los servicios referentes a la vivienda: compraventa y alquiler de inmuebles, intermediación hipotecaria y financiera, y servicios del hogar.

En este episodio Albert profundiza en el negocio de Housfy, detallando dónde tienen mayor margen. Hablamos sobre la facturación de la compañía, que pretende pasar de los 15M€ de 2021 a 43M€ anuales en 2022.

Housfy acaba de levantar una ronda Serie B de 30M€ liderada por el fondo británico Frog Capital. Albert nos explicará qué planes tienen y cómo está configurado en la actualidad el board.

Finalmente, hablamos sobre talento, y en concreto, el talento extranjero. Quédate hasta el final para conocer qué opinan de contratar ejecutivos y qué importancia tiene la cultura y los valores de la compañía.

Index:

00:00:00 Sobre este episodio
00:04:04 ¿Qué es Housfy?
00:08:56 ¿Cómo está evolucionando este año?
00:14:38 ¿No desenfoca estar en tantos servicios?
00:18:14 ¿Por qué se consideran operativos?
00:29:46 Entendiendo los economics de Housfy
00:32:14 ¿En quién enfocan su marketing?
00:40:21 Sobre la elección entre revolución y reformismo
00:44:20 Los retos de su tecnología
00:47:20 ¿Cómo han financiado todo esto?
00:52:40 Acerca de la nueva ronda que han levantado
01:00:08 ¿Cómo ha sido su experiencia contratando managers?
01:07:02 La cultura dentro de Housfy
01:11:28 ¿Cuáles son sus fuentes de aprendizaje?
01:13:01 ¿Recomendaría comprar un piso ahora?

PATROCINADORES 
🧍 Factorial: https://rebrand.ly/factorial_hr
💻 The Nest: https://rebrand.ly/thenest_webhelp
🎦 Zoom: https://rebrand.ly/zoom_itnig

"
